taxon_oid	Domain	Status	Genome Name	Phylum	Class	Order	Family	Genus	Species	Genome Size	Gene Count	16S rRNA Count
650716004	Bacteria	Finished	Acidovorax avenae subsp. avenae ATCC 19860	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	avenae	5482170	4850	3
645058786	Bacteria	Draft	Acidovorax delafieldii 2AN	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	delafieldii	4842094	4945	1
643348541	Bacteria	Finished	Acidovorax ebreus TPSY	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	sp.	3796573	3606	3
639633003	Bacteria	Finished	Acidovorax sp. JS42	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	sp.	4585154	4395	3
650377901	Bacteria	Finished	Acinetobacter baumannii 1656-2	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	4023106	3913	6
647000203	Bacteria	Draft	Acinetobacter baumannii 6013113	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp.	4006413	3982	1
647000204	Bacteria	Draft	Acinetobacter baumannii 6013150	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp.	4006788	3949	1
647000205	Bacteria	Draft	Acinetobacter baumannii 6014059	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp.	3865678	3864	1
643348502	Bacteria	Finished	Acinetobacter baumannii AB0057	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	4059242	3892	6
648276604	Bacteria	Draft	Acinetobacter baumannii AB056	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	3844254	4106	2
643348503	Bacteria	Finished	Acinetobacter baumannii AB307-0294	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	3760981	3542	6
645058757	Bacteria	Draft	Acinetobacter baumannii AB900	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	3910877	3783	1
642555102	Bacteria	Finished	Acinetobacter baumannii ACICU	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	3996692	3841	6
640069301	Bacteria	Finished	Acinetobacter baumannii ATCC 17978	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	4001457	3464	5
647533101	Bacteria	Draft	Acinetobacter baumannii ATCC 19606	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	3971516	3832	1
641522602	Bacteria	Finished	Acinetobacter baumannii AYE	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	4048735	3813	6
641522603	Bacteria	Finished	Acinetobacter baumannii SDF	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	3477996	3062	5
650377902	Bacteria	Finished	Acinetobacter baumannii TCDC-AB0715	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	4210417	4003	4
637000002	Bacteria	Finished	Acinetobacter baylyi ADP1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp.	3598621	3433	7
650377903	Bacteria	Finished	Acinetobacter calcoaceticus PHEA-2	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	calcoaceticus	3862530	3674	2
646206267	Bacteria	Draft	Acinetobacter calcoaceticus RUH2202	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	calcoaceticus	3881790	3632	1
647000202	Bacteria	Draft	Acinetobacter haemolyticus ATCC 19194	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	haemolyticus	3372344	3560	1
646206268	Bacteria	Draft	Acinetobacter johnsonii SH046	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	johnsonii	3690010	3434	1
646206269	Bacteria	Draft	Acinetobacter junii SH205	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	junii	3463059	3252	1
646206270	Bacteria	Draft	Acinetobacter lwoffii SH145	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	lwoffii	3481004	3202	1
646206271	Bacteria	Draft	Acinetobacter radioresistens SH164	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	radioresistens	3158014	2938	1
645058758	Bacteria	Draft	Acinetobacter radioresistens SK82	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	radioresistens	3283705	3251	1
643886214	Bacteria	Draft	Acinetobacter sp. ATCC 27244	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp.	3330366	3392	1
648028004	Bacteria	Finished	Acinetobacter sp. DR1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp.	4152543	3963	6
647533107	Bacteria	Draft	Acinetobacter sp. RUH2624	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp.	3868790	3693	1
647533108	Bacteria	Draft	Acinetobacter sp. SH024	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp.	3970841	3703	1
643886008	Bacteria	Draft	Actinobacillus minor 202	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	minor	2126850	807	1
645058770	Bacteria	Draft	Actinobacillus minor NM305	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	minor	2425264	2463	2
640069302	Bacteria	Finished	Actinobacillus pleuropneumoniae L20	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2274482	2121	6
638341004	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 1 4074	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2292348	2195	3
648276605	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 1 4074	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2262449	2220	1
648276606	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 10 D13039	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2272088	2207	1
648276607	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 11 56153	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2266623	2226	1
648276608	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 12 1096	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2194146	2127	1
648276609	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 13 N273	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2250258	2195	1
648276610	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 2 4226	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2314315	2181	6
648276611	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 2 S1536	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2218721	2168	1
641522604	Bacteria	Finished	Actinobacillus pleuropneumoniae sv 3 JL03	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2242062	2118	6
648276612	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 4 M62	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2271179	2243	1
648276613	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 6 Femo	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2375501	2240	6
648276614	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 6 Femo	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2310958	2260	1
642555103	Bacteria	Finished	Actinobacillus pleuropneumoniae sv 7 AP76	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2345435	2220	3
648276615	Bacteria	Draft	Actinobacillus pleuropneumoniae sv 9 CVJ13261	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae	2263394	2237	1
640753001	Bacteria	Finished	Actinobacillus succinogenes 130Z	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	succinogenes	2319663	2210	6
649989900	Bacteria	Draft	Actinobacillus ureae ATCC 25976	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	ureae	2295342	2536	1
643886017	Bacteria	Draft	Actinomyces coleocanis DSM 15436	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	coleocanis	1719346	1598	1
640963058	Bacteria	Draft	Actinomyces odontolyticus ATCC 17982	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	odontolyticus	2393758	2219	3
647000206	Bacteria	Draft	Actinomyces odontolyticus F0309	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	odontolyticus	2422895	2427	1
649989901	Bacteria	Draft	Actinomyces oris K20	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	oris	2872429	2992	1
651324005	Bacteria	Draft	Actinomyces sp. oral taxon 170 str. F0386	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp.	3135160	3093	1
649989902	Bacteria	Draft	Actinomyces sp. oral taxon 171 F0337	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp.	3002669	3202	1
649989903	Bacteria	Draft	Actinomyces sp. oral taxon 178 F0338	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp.	2733433	2579	1
649989904	Bacteria	Draft	Actinomyces sp. oral taxon 180 F0310	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp.	2348120	2124	1
651324006	Bacteria	Draft	Actinomyces sp. oral taxon 448 str. F0400	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp.	2801370	2573	1
645951824	Bacteria	Draft	Actinomyces sp. oral taxon 848 F0332	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp.	2518918	2644	1
643886015	Bacteria	Draft	Actinomyces urogenitalis DSM 15434	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	urogenitalis	2614023	2453	1
649989905	Bacteria	Draft	Actinomyces viscosus C505	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	viscosus	3133750	2703	4
644736323	Bacteria	Finished	Actinosynnema mirum 101, DSM 43827	Actinobacteria	Actinobacteria	Actinomycetales	Actinosynnemataceae	Actinosynnema	mirum	8248144	7176	5
650716005	Bacteria	Finished	Aerococcus urinae ACS-120-V-Col10a	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinae	2080974	1804	4
647000207	Bacteria	Draft	Aerococcus viridans ATCC 11563	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	viridans	2005853	1976	1
645951844	Bacteria	Draft	Aeromicrobium marinum DSM 15272	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	marinum	2585197	3625	1
651324007	Bacteria	Draft	Aeromonas caviae Ae398	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	caviae	4439218	4182	2
639633004	Bacteria	Finished	Aeromonas hydrophila hydrophila ATCC 7966	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	hydrophila	4744448	4321	10
641522605	Bacteria	Finished	Aeromonas salmonicida salmonicida A449	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	salmonicida	5040536	4608	9
650716006	Bacteria	Finished	Aeromonas veronii B565	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	veronii	4551783	4161	10
648276616	Bacteria	Draft	Afipia sp. 1NLS2	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Afipia	sp.	3971756	3876	1
648028005	Bacteria	Finished	Aggregatibacter actinomycetemcomitans D11S-1	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	actinomycetemcomitans	2136809	2251	6
647000208	Bacteria	Draft	Aggregatibacter actinomycetemcomitans D7S-1	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	actinomycetemcomitans	2308328	2504	6
644736324	Bacteria	Finished	Aggregatibacter aphrophilus NJ8700	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	aphrophilus	2313035	2295	6
649989906	Bacteria	Draft	Aggregatibacter segnis ATCC 33393	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	segnis	1992124	2014	1
638341246	Bacteria	Draft	Agreia sp. PHSC20C1	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agreia	sp.	2769012	2718	2
651324008	Bacteria	Draft	Agrobacterium sp. ATCC 31749	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	sp.	5461917	5583	1
650716007	Bacteria	Finished	Agrobacterium sp. H13-3	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	sp.	5573770	5417	5
639279301	Bacteria	Finished	Agrobacterium tumefaciens C58-Cereon	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	tumefaciens	5673465	5380	4
639279302	Bacteria	Finished	Agrobacterium tumefaciens C58-UWash	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	tumefaciens	5674064	5491	8
643348505	Bacteria	Finished	Agrobacterium vitis S4	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	vitis	6320946	5455	4
648276617	Bacteria	Draft	Ahrensia sp. R2A130	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ahrensia	sp.	3731054	3673	1
642555104	Bacteria	Finished	Akkermansia muciniphila ATCC BAA-835	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	2664102	2238	3
637000004	Bacteria	Finished	Alcanivorax borkumensis SK2	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	borkumensis	3120143	2817	3
647533109	Bacteria	Draft	Alcanivorax sp. DG881	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	sp.	3804728	3384	2
640612202	Bacteria	Draft	Algoriphagus sp. PR1	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	sp.	4776234	4265	2
649633004	Bacteria	Finished	Alicycliphilus denitrificans BC	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Alicycliphilus	denitrificans	4835713	4708	3
650716008	Bacteria	Finished	Alicycliphilus denitrificans K601	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Alicycliphilus	denitrificans	5070751	4898	3
642979336	Bacteria	Draft	Alicyclobacillus acidocaldarius LAA1	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	acidocaldarius	2943284	3100	1
644736325	Bacteria	Finished	Alicyclobacillus acidocaldarius acidocaldarius 104-IA, DSM 446	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus	3205686	3235	6
643348506	Bacteria	Finished	Aliivibrio salmonicida LFI1238	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio	salmonicida	4655660	4075	12
641736205	Bacteria	Draft	Alistipes putredinis DSM 17216	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	putredinis	2549878	2799	2
650377904	Bacteria	Finished	Alistipes shahii WAL 8301	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	shahii	3763317	2616	1
637000005	Bacteria	Finished	Alkalilimnicola ehrlichei MLHE-1	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola	ehrlichei	3275944	2947	2
640753002	Bacteria	Finished	Alkaliphilus metalliredigens QYMF	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	metalliredigens	4929566	5016	10
641228475	Bacteria	Finished	Alkaliphilus oremlandii OhILAs	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	oremlandii	3123558	2951	8
646564502	Bacteria	Finished	Allochromatium vinosum DSM 180	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	vinosum	3669074	3366	3
645058809	Bacteria	Draft	Alteromonas macleodii ATCC 27126	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	macleodii	4607844	4449	1
642555105	Bacteria	Finished	Alteromonas macleodii Deep ecotype, DSM 17117	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	macleodii	4412279	4128	5
646564503	Bacteria	Finished	Aminobacterium colombiense ALA-1, DSM 12261	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminobacterium	colombiense	1980592	1971	3
646311904	Bacteria	Finished	Ammonifex degensii KC4	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Ammonifex	degensii	2157067	2239	2
648028006	Bacteria	Finished	Amycolatopsis mediterranei U32	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	mediterranei	10236715	9292	4
650716009	Bacteria	Finished	Amycolicicoccus subflavus DQS3-9A1	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Amycolicicoccus	subflavus	4863490	4759	3
646564504	Bacteria	Finished	Anabaena variabilis ATCC 29413	Cyanobacteria	Nostocophycidae	Nostocales	Nostocaceae	Anabaena	variabilis	7105752	5772	4
647000209	Bacteria	Permanent Draft	Anaerobaculum hydrogeniformans ATCC BAA-1850	Synergistetes	Synergistia	Synergistales	Synergistaceae	Anaerobaculum	hydrogeniformans	2308705	2556	1
651324009	Bacteria	Draft	Anaerococcus hydrogenalis ACS-025-V-Sch4	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	hydrogenalis	1981530	2017	1
642979323	Bacteria	Draft	Anaerococcus hydrogenalis DSM 7454	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	hydrogenalis	1889366	2123	2
643886145	Bacteria	Draft	Anaerococcus lactolyticus ATCC 51172	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	lactolyticus	2177754	2303	2
644736326	Bacteria	Finished	Anaerococcus prevotii PC 1, DSM 20548	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	prevotii	1998633	1913	4
643886055	Bacteria	Draft	Anaerococcus tetradius ATCC 35098	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	tetradius	2103625	2133	1
645058761	Bacteria	Draft	Anaerococcus vaginalis ATCC 51170	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	vaginalis	1875286	1814	2
641736193	Bacteria	Draft	Anaerofustis stercorihominis DSM 17244	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	stercorihominis	2284603	2381	2
649633005	Bacteria	Finished	Anaerolinea thermophila UNI-1	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea	thermophila	3532378	3224	2
643348507	Bacteria	Finished	Anaeromyxobacter dehalogenans 2CP-1	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	dehalogenans	5029329	4540	2
637000007	Bacteria	Finished	Anaeromyxobacter dehalogenans 2CP-C	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	dehalogenans	5013479	4421	2
642555106	Bacteria	Finished	Anaeromyxobacter sp K	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	sp.	5061632	4551	2
640753003	Bacteria	Finished	Anaeromyxobacter sp. Fw109-5	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	sp.	5277990	4549	2
641736227	Bacteria	Draft	Anaerostipes caccae DSM 14662	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	caccae	3605636	3845	7
649989907	Bacteria	Draft	Anaerostipes sp. 3_2_56FAA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	sp.	3254804	3430	1
641736271	Bacteria	Draft	Anaerotruncus colihominis DSM 17241	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	colihominis	3718888	4506	4
646311905	Bacteria	Finished	Anaplasma centrale str. Israel	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	centrale	1206806	963	1
643692003	Bacteria	Finished	Anaplasma marginale Florida	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	marginale	1202435	980	1
645058829	Bacteria	Draft	Anaplasma marginale Mississippi	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	marginale	1141520	925	1
645058766	Bacteria	Draft	Anaplasma marginale Puerto Rico	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	marginale	1158530	1005	1
637000008	Bacteria	Finished	Anaplasma marginale St. Maries	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	marginale	1197687	1006	1
